X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
8.84750112891197204590e-03, 1.18564674630761146545e-02, 4.04188670217990875244e-02, 1.25981532619334757328e-05, 1.80734992027282714844e+00, 1.53348653111606836319e-03, 1.50000001303851604462e-03, 2.74636456742882728577e-03, 2.72582564502954483032e-03, 2.69238045439124107361e-03, 0.00000000000000000000e+00
8.94094351679086685181e-03, 1.17945345118641853333e-02, 3.76867167651653289795e-02, 1.27925395645434036851e-05, 1.81993389129638671875e+00, 1.53897341806441545486e-03, 1.50000001303851604462e-03, 2.78082164004445075989e-03, 2.75592366233468055725e-03, 2.71743512712419033051e-03, 0.00000000000000000000e+00
9.00528300553560256958e-03, 1.17175988852977752686e-02, 3.48912663757801055908e-02, 1.31687838802463375032e-05, 1.86362826824188232422e+00, 1.52654282283037900925e-03, 1.50000001303851604462e-03, 2.83463695086538791656e-03, 2.81940144486725330353e-03, 2.79074022546410560608e-03, 0.00000000000000000000e+00
9.22695361077785491943e-03, 1.18222162127494812012e-02, 3.19969318807125091553e-02, 1.38069553941022604704e-05, 1.95713329315185546875e+00, 1.50892080273479223251e-03, 1.50000001303851604462e-03, 2.93430499732494354248e-03, 2.95351399108767509460e-03, 2.91892443783581256866e-03, 0.00000000000000000000e+00
9.23955626785755157471e-03, 1.17262620478868484497e-02, 2.89625618606805801392e-02, 1.46380816659075208008e-05, 2.06442451477050781250e+00, 1.53904769103974103928e-03, 1.50000001303851604462e-03, 3.18364636041224002838e-03, 3.26206116005778312683e-03, 3.10923065990209579468e-03, 0.00000000000000000000e+00
9.50448494404554367065e-03, 1.15508157759904861450e-02, 2.56672389805316925049e-02, 1.62145133799640461802e-05, 2.23934292793273925781e+00, 1.67972000781446695328e-03, 1.50000001303851604462e-03, 3.77690559253096580505e-03, 3.80252790637314319611e-03, 3.40809416957199573517e-03, 0.00000000000000000000e+00
8.60209949314594268799e-03, 1.01721361279487609863e-02, 2.20880657434463500977e-02, 1.80885017471155151725e-05, 2.76528453826904296875e+00, 1.70786608941853046417e-03, 1.50000001303851604462e-03, 4.13923757150769233704e-03, 4.09513013437390327454e-03, 3.69577249512076377869e-03, 0.00000000000000000000e+00
4.85954852774739265442e-03, 6.72805402427911758423e-03, 2.00212225317955017090e-02, 1.44674359034979715943e-05, 2.19143962860107421875e+00, 1.82539236266165971756e-03, 1.50000001303851604462e-03, 3.70388850569725036621e-03, 3.68688511662185192108e-03, 3.17446817643940448761e-03, 0.00000000000000000000e+00
3.42347448167856782675e-05, -6.57852320000529289246e-03, 1.86436660587787628174e-02, 6.98030817147810012102e-06, 9.84323859214782714844e-01, 2.20393249765038490295e-03, 1.50000001303851604462e-03, 2.38042743876576423645e-03, 2.37947073765099048615e-03, 1.78491789847612380981e-03, 0.00000000000000000000e+00
8.85291118174791336060e-03, -1.19486832991242408752e-02, 8.65703672170639038086e-02, 1.28848396343528293073e-05, 1.84468150138854980469e+00, 1.50630320422351360321e-03, 1.50000001303851604462e-03, 2.75388639420270919800e-03, 2.77014728635549545288e-03, 2.74357805028557777405e-03, 0.00000000000000000000e+00
-2.01973725779680535197e-05, 6.63878163322806358337e-03, 1.85246765613555908203e-02, 6.80796665619709528983e-06, 9.55215573310852050781e-01, 2.30906694196164608002e-03, 1.50000001303851604462e-03, 2.40900390781462192535e-03, 2.40781577304005622864e-03, 1.76072586327791213989e-03, 0.00000000000000000000e+00
