X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
7.86288641e-03, 2.49750190e-03, 2.12027468e-02, 6.90327488e-06, 9.99999940e-01, 3.71011090e-03, 0.00000000e+00, 3.71011090e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.76380564e-03, -4.72370954e-03, 2.69013904e-02, 6.99011480e-06, 1.00000000e+00, 3.75023787e-03, 0.00000000e+00, 3.75023787e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.77833147e-03, -4.70284233e-03, 2.41036694e-02, 6.96776397e-06, 9.99999940e-01, 4.06547450e-03, 0.00000000e+00, 4.06547450e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.73917495e-03, -4.75878362e-03, 2.97036469e-02, 6.93879201e-06, 9.99999940e-01, 3.28887929e-03, 0.00000000e+00, 3.28887929e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.70668250e-03, -4.80446778e-03, 3.24722975e-02, 6.90757770e-06, 9.99999940e-01, 2.98535661e-03, 0.00000000e+00, 2.98535661e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.68382365e-03, -4.83621797e-03, 3.52324918e-02, 6.87242346e-06, 1.00000000e+00, 2.81809364e-03, 0.00000000e+00, 2.81809364e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.66958047e-03, -4.85584186e-03, 3.79398689e-02, 6.83926874e-06, 1.00000000e+00, 2.72877957e-03, 0.00000000e+00, 2.72877957e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.66268170e-03, -4.86530317e-03, 4.06158678e-02, 6.83745066e-06, 9.99999940e-01, 2.69724801e-03, 0.00000000e+00, 2.69724801e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.65891869e-03, -4.87045199e-03, 4.32901084e-02, 6.84708994e-06, 1.00000000e+00, 2.69656652e-03, 0.00000000e+00, 2.69656652e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.65929448e-03, -4.86993790e-03, 4.59457375e-02, 6.83539020e-06, 1.00000000e+00, 2.69578048e-03, 0.00000000e+00, 2.69578048e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.66211173e-03, -4.86608362e-03, 4.85900939e-02, 6.82571999e-06, 1.00000000e+00, 2.69285939e-03, 0.00000000e+00, 2.69285939e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
