X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
-4.29964857e-03, -1.43190278e-02, 6.99789301e-02, 1.29369319e-05, 1.81303823e+00, 1.52048806e-03, 1.50000001e-03, 2.71736993e-03, 2.68687564e-03, 2.68441625e-03, 0.00000000e+00
-4.22356091e-03, -1.43337119e-02, 7.27150515e-02, 1.30255776e-05, 1.81285691e+00, 1.52298145e-03, 1.50000001e-03, 2.71963398e-03, 2.68907542e-03, 2.68270425e-03, 0.00000000e+00
-4.17917501e-03, -1.43377781e-02, 7.54587799e-02, 1.30736298e-05, 1.80412531e+00, 1.52775960e-03, 1.50000001e-03, 2.72418698e-03, 2.68832291e-03, 2.67964019e-03, 0.00000000e+00
-4.20077471e-03, -1.43167302e-02, 7.82023296e-02, 1.30488879e-05, 1.80914021e+00, 1.53006345e-03, 1.50000001e-03, 2.72802706e-03, 2.68627657e-03, 2.67978548e-03, 0.00000000e+00
-4.22846712e-03, -1.43060517e-02, 8.09556022e-02, 1.30555882e-05, 1.81154764e+00, 1.52647763e-03, 1.50000001e-03, 2.73034861e-03, 2.69223610e-03, 2.68774340e-03, 0.00000000e+00
-4.31497162e-03, -1.42781911e-02, 8.37057605e-02, 1.31039087e-05, 1.83121741e+00, 1.50770170e-03, 1.50000001e-03, 2.72874138e-03, 2.72727967e-03, 2.71643838e-03, 0.00000000e+00
-4.41197213e-03, -1.42017556e-02, 8.65027010e-02, 1.32002961e-05, 1.86746275e+00, 1.48642040e-03, 1.50000001e-03, 2.74280738e-03, 2.78616231e-03, 2.76550348e-03, 0.00000000e+00
4.34614718e-03, -1.27676073e-02, 9.50254425e-02, 1.39105205e-05, 2.02209353e+00, 1.66199263e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.03561380e-03, 0.00000000e+00
8.08219891e-03, -1.08305654e-02, 9.52116475e-02, 1.41376759e-05, 2.15734863e+00, 1.67213427e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.01779690e-03, 0.00000000e+00
-7.63565840e-05, -1.34802116e-02, 9.49985534e-02, 1.38156620e-05, 1.93999600e+00, 1.60586345e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.12460749e-03, 0.00000000e+00
-4.51419596e-03, -1.41111575e-02, 8.93135220e-02, 1.32459299e-05, 1.90182650e+00, 1.49440311e-03, 1.50000001e-03, 2.81122164e-03, 2.85327062e-03, 2.82047899e-03, 0.00000000e+00
-4.55282303e-03, -1.37690231e-02, 9.21578705e-02, 1.34982738e-05, 1.93961632e+00, 1.55127351e-03, 1.50000001e-03, 3.00147384e-03, 2.96150823e-03, 2.91088060e-03, 0.00000000e+00
