X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
-9.48864762904122471809e-05, 8.24945420026779174805e-03, 7.85511173307895660400e-03, 6.80446146361646242440e-06, 1.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
2.45423964224755764008e-03, 7.87649769335985183716e-03, 7.84657336771488189697e-03, 6.78549304211628623307e-06, 9.99999940395355224609e-01, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
4.76479995995759963989e-03, 6.73492252826690673828e-03, 7.83478561788797378540e-03, 6.77714842822751961648e-06, 1.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
6.61350181326270103455e-03, 4.93194628506898880005e-03, 7.82173220068216323853e-03, 6.77865364195895381272e-06, 1.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.81552586704492568970e-03, 2.64198007062077522278e-03, 7.81502388417720794678e-03, 6.77577372698578983545e-06, 1.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
8.24950821697711944580e-03, 9.01334060472436249256e-05, 7.81364552676677703857e-03, 6.78379365126602351665e-06, 1.00000011920928955078e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.87054747343063354492e-03, -2.47325422242283821106e-03, 7.82050378620624542236e-03, 6.80053062751539982855e-06, 1.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
6.71585137024521827698e-03, -4.79164300486445426941e-03, 7.83328711986541748047e-03, 6.82454628986306488514e-06, 1.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
4.89970762282609939575e-03, -6.63742143660783767700e-03, 7.85129889845848083496e-03, 6.85559962221304886043e-06, 1.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
2.60161398909986019135e-03, -7.82905519008636474609e-03, 7.87607673555612564087e-03, 6.87641022523166611791e-06, 1.00000011920928955078e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
